"avgAnnCount","avgDeathsPerYear","TARGET_deathRate","incidenceRate","medIncome","popEst2015","studyPerCap","binnedInc","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PctMarriedHouseholds","BirthRate","Data","PctEmpPrivCoverage.greater.than.mean","povertyNum","marriedNum","PctNoHS18_24Num","PctHS18_24Num","PctSomeCol18_24Num","PctBachDeg18_24Num","PctHS25_OverNum","PctBachDeg25_OverNum","PctEmployed16_OverNum","PctUnemployed16_OverNum","PctPrivateCoverageNum","PctPrivateCoverageAloneNum","PctPublicCoverageNum","PctPublicCoverageAloneNum","PctWhiteNum","PctBlackNum","PctAsianNum","PctOtherRaceNum"
27,14,179.9,340.7,30264,7903,0,"[22640, 34218.1]",38.4,36.1,46.2,2.16,47.61431412,5.070993915,"Training",FALSE,307427,273444,241042,443359,105901,0,433085,31612,154109,79030,342991,274235,351684,250526,459221,329193,0,0
36,17,200.8,450.6,35276,5854,0,"(34218.1, 37413.8]",41,40.3,43.7,0.0242,46.04377104,2.32,"Training",FALSE,146936,290359,138740,247039,179718,19904,235917,47418,296213,38051,307921,225965,255235,156888,401970,181853,0,592
156,51,136.4,408.2,40010,29400,0,"(37413.8, 40362.7]",45.1,44.2,45.9,2.58,58.65270824,6.54966528,"Training",FALSE,579180,1743420,746760,1261260,849660,82320,1043700,320460,1372980,294000,1514100,1031940,1208340,667380,2715243,35170,13228,135245
428,152,176,505.4,52313,61023,180.259902,"(51046.4, 54545.6]",45.4,43.5,48,2.58,51.22035959,4.964476021,"Training",FALSE,951959,3075560,1824588,2141908,1861202,274604,1855100,726174,2691115,787197,3661380,2367693,2636194,1232665,5179793,100884,93857,202269
236,102,183.8,433.2,37242,40971,24.40750775,"(34218.1, 37413.8]",42.5,41.3,43.5,2.47,47.52860823,4.112005292,"Training",FALSE,819420,2003482,549012,1774045,1642938,131108,1675714,307283,1774045,405613,2237017,1626549,1868278,1110315,4012293,14810,5431,8787
7861,2722,159.6,473.1,84026,1585139,49.20704115,"(61494.5, 125635]",38.5,37.1,39.9,2.56,51.20807592,4.75120604,"Training",TRUE,14107738,79573978,14583279,42164698,66575838,35190086,33446433,41530642,103826605,9669348,127920718,107155397,43115781,22033433,125310159,7739710,16643330,3785511
2251,879,171.3,474.6,46895,325875,30.68661297,"(45201, 48021.6]",46.4,45.1,47.6,2.57,55.18108863,5.546022599,"Training",FALSE,4497075,17890538,6973725,10851638,12709125,2053013,10916813,4660013,15511650,3160988,20432363,14045213,13491225,6615263,27163613,3181091,579115,710384
102,38,155.9,433.1,47340,20479,0,"(45201, 48021.6]",35.1,34.1,35.7,2.61,52.6801744,8.165882856,"Training",TRUE,321521,1112010,198647,640993,1155016,53246,550886,219126,1183687,151545,1445818,1122250,630754,294898,1892696,13407,13309,56074
386,164,202.6,482.9,38268,66623,15.00983144,"(37413.8, 40362.7]",40.9,39.6,42.1,2.54,46.5063593,3.899127061,"Training",FALSE,1405746,3097970,1532329,2038664,2884776,206532,2358455,639581,3424423,712867,3924095,3228136,2571648,1465706,4685859,1690538,19168,132566
182,87,205.4,443.1,36205,33960,0,"(34218.1, 37413.8]",36.9,35.1,39.4,2.32,49.54671736,5.005740528,"Training",TRUE,730140,1664040,132444,733536,2356824,173196,1351608,461856,1714980,380352,2350032,1755732,1188600,604488,3001980,309158,4934,21611
22,12,209.3,472.9,60946,3294,0,"(54545.6, 61494.5]",43.6,43.4,44,2.28,55.84604212,9.935897436,"Training",TRUE,24376,208181,37552,145925,123855,22070,98820,55010,221028,5930,283943,214110,80703,18776,314776,410,0,7875
1962.667684,8,114.3,453.5494221,43083,3130,0,"(42724.4, 45201]",48.8,48.1,49.8,2.1,49.39434724,10.75837743,"Training",TRUE,37873,177784,68860,64479,134590,45385,103290,40064,186861,17528,235376,172463,104855,42568,307201,0,0,197
8,5,200.9,373.8,42310,1423,0,"(40362.7, 42724.4]",41.2,41.4,40.9,2.45,54.88850772,3.095975232,"Training",FALSE,19211,78977,27607,16507,80542,17646,48809,18926,89507,2846,91784,67308,49948,26895,133449,1168,98,0
618,210,172.9,483.1,56388,152478,6.558323168,"(54545.6, 61494.5]",35.8,35,36.7,2.77,52.13282937,5.952316445,"Training",TRUE,1951719,7776378,2775100,5229996,6099120,1143585,4452358,2409153,9072441,1219824,10719204,7388135,4315128,2287170,10378215,3889725,260662,181553
42,16,195.6,535.7,51403,5938,0,"(51046.4, 54545.6]",46,44.6,46.8,2.5,55.67182922,4.801324503,"Training",TRUE,65912,325403,103915,207830,216737,65318,293338,54630,347373,45723,440600,337279,176953,78382,587304,5709,0,788
1007,370,178.7,479.5,62158,201973,549.578409,"(61494.5, 125635]",39.5,38.2,40.6,2.65,55.70496712,5.170612813,"Training",TRUE,2262098,11128713,2464071,7533593,8179907,2019730,6867082,3696106,12502129,1110852,14966200,12461735,5574455,3009398,19261984,281654,200173,105079
411,143,159.7,456.5,51175,91663,0,"(51046.4, 54545.6]",39,37.5,40.4,2.64,57.69099432,5.183501765,"Training",TRUE,1246617,5004800,2218245,2374072,4051505,522480,2942383,1393278,4894805,714972,6370579,5087297,2740724,1448276,7429653,1179373,114160,187238
252,108,217.4,503.7,26602,41131,0,"[22640, 34218.1]",38.7,36.2,40,2.53,30.98763176,8.433257358,"Training",FALSE,1447812,1373776,728019,1476603,1780973,127507,1423133,337275,1789199,674549,1978402,1390228,2073003,1349097,1179172,2845625,14051,6635
194,112,236.4,403.3,33577,43738,0,"[22640, 34218.1]",35.6,34,37.1,2.57,43.72557027,7.372578522,"Training",FALSE,1185300,2003201,866013,1784511,1587690,135588,1600811,358652,2200022,524856,2165031,1618306,1976958,1312140,2699894,1515291,12967,71461
217,96,240.1,531.3,31086,36129,0,"[22640, 34218.1]",37.1,35.6,38.1,2.6,50.09153318,7.104526365,"Training",FALSE,1076645,1748644,386581,1636644,1250064,339613,1340386,321549,1596902,368516,1752257,1750587,1763096,1199483,3491273,32704,12920,15141
158,70,213.1,476.6,36870,25586,0,"(34218.1, 37413.8]",41.2,40,42.2,2.7,57.56686236,7.304204452,"Training",FALSE,534748,1404672,639650,721526,1069495,127930,979944,214923,1276742,271212,1512133,1092523,1005530,557775,2150243,312086,11286,47537
105,39,140.8,392.2,48840,18658,0,"(48021.6, 51046.4]",49.2,45.8,51.4,2.21,52.91387313,4.893475366,"Training",FALSE,231360,1035519,356368,796697,636238,76498,498169,397416,968351,110083,1175454,807892,759381,376892,1751156,37400,5198,15388
249,90,176.6,519,53918,36671,0,"(51046.4, 54545.6]",41.3,40.2,42.7,2.32,50.54618363,7.034382214,"Training",TRUE,436385,1829883,898440,1573186,1059792,135683,1485176,344708,1906892,231028,2632978,1776849,1378830,693082,3391453,198782,10509,31331
42,19,172.8,439.7,39444,6692,0,"(37413.8, 40362.7]",41.4,40.5,42.8,2.38,55.45851528,6.582633053,"Training",FALSE,103057,394828,113764,282403,222175,50860,291102,87666,374752,42160,436319,324253,264334,127148,652138,7102,2861,2861
13,6,197.5,444,47376,1760,0,"(45201, 48021.6]",50.3,46,54.3,1.99,48.15242494,7.560137457,"Training",TRUE,19008,100672,25344,77440,73216,0,54912,30977,95920,4576,138688,102960,58960,20592,172797,0,301,1602
23,9,166.5,492.4,49251,2977,0,"(48021.6, 51046.4]",48,46.5,49.3,2.22,60.49382716,7.246376812,"Training",FALSE,34534,196482,41083,61624,169392,25305,122355,41678,194399,1191,213451,144247,87822,33045,284683,0,101,0
44,19,179.8,404.1,43344,9516,0,"(42724.4, 45201]",39.1,37.9,39.5,2.44,43.99577725,2.808716707,"Training",FALSE,142740,440591,164627,561444,221723,3807,229336,165579,604266,67564,544316,420608,274061,137031,883282,2737,12975,2129
298,112,169.8,463.5,45453,57611,0,"(45201, 48021.6]",42.1,41.6,42.9,2.67,52.10630899,3.014449427,"Training",FALSE,887210,2978489,1267442,1855075,2241068,397516,1797464,806554,3018817,564588,3635255,2791471,2062474,1031237,4394398,986257,12010,212102
138,60,163.7,370.1,38494,39119,0,"(37413.8, 40362.7]",33.8,32.3,34.8,3.18,48.00352578,7.09833795,"Training",FALSE,989711,1779915,1197042,1169659,1498258,46943,1259632,246450,2002893,465517,1486522,1224425,1463051,1064037,2886484,469473,38341,358427
43,16,161,462,40072,6840,0,"(37413.8, 40362.7]",45.4,43.6,49.3,2.25,49.78991597,6.109979633,"Training",FALSE,138168,296172,151164,315324,190152,27360,253080,82764,296172,15049,432288,310536,261289,128592,631340,3237,7551,1570
786,287,175.8,462,52436,202786,0,"(51046.4, 54545.6]",35.3,33.6,36.5,2.75,51.73547733,5.662000797,"Training",TRUE,2778169,10078465,3163462,7056953,8496734,1561453,6306645,2980955,11376295,2007582,13525827,10220415,6164695,3285134,13655610,4968762,504313,461056
1366,561,149.8,412.7,43242,173115,17.32952084,"(42724.4, 45201]",57.3,56.2,58,2.26,53.69071476,4.954881717,"Training",FALSE,2060069,9659817,4068203,6543747,5885910,813641,6041714,2267807,6716862,1869643,10577327,5643549,8828865,3479612,15666739,970505,222003,99202
1962.667684,67,178.3,453.5494221,46942,27103,701.0294063,"(45201, 48021.6]",39.3,38.5,40.5,2.38,50.09729347,7.120636018,"Training",TRUE,482434,1471693,374022,1013653,1203374,119254,918792,336078,1664125,184301,1794219,1347020,921502,477013,2490501,46097,4848,106537
2737,1032,157.6,449.7,57369,536624,59.63207013,"(54545.6, 61494.5]",38.4,37.1,39.6,2.64,56.86991246,6.226276831,"Training",TRUE,5634552,29406996,10142194,19264802,20123400,4185668,20499037,8800634,33485338,3273407,37885655,30158269,15830408,8049360,47519445,2163334,1096697,1709413
114,45,181.7,474.4,34403,18317,0,"(34218.1, 37413.8]",40.5,37.8,42.4,2.38,41.42745303,5.112672644,"Training",FALSE,481738,816939,619115,620947,555006,36634,576986,225300,875553,225300,990950,723522,807780,457925,940685,873773,3429,5095
110,54,230.3,502.9,46927,14327,0,"(45201, 48021.6]",44.5,43.4,45.4,2.28,54.14033382,4.019073569,"Training",TRUE,202011,851024,290839,365339,726379,50145,502878,124645,752168,126078,938419,679100,607465,330954,1406551,5746,5349,199
124,56,176.6,443.1,52367,20498,0,"(51046.4, 54545.6]",42.3,40.6,44.1,0.0236,52.96595297,4.378496716,"Training",TRUE,202931,1170436,309520,688733,895763,155785,832219,311570,1363117,67644,1652139,993206,645687,258275,1989784,31201,1590,6857
948,406,200.2,475.4,42074,220289,122.5662652,"(40362.7, 42724.4]",32.9,32.2,33.7,2.33,23.88562781,4.888983425,"Training",FALSE,5507225,5771572,2357093,4868387,11939664,2863757,5066647,4824330,12952994,2202890,13063138,10673834,7269537,4537954,9698756,10710456,487814,250452
81,27,150.6,455.9,46840,14871,0,"(45201, 48021.6]",42.4,41.4,43.3,2.63,54.51100686,6.672760512,"Training",FALSE,234962,782215,289985,582944,469924,144249,536844,148710,801547,78817,924977,737602,524947,297420,1158962,240865,4658,26122
114,50,203.3,470.4,35055,22745,0,"(34218.1, 37413.8]",36,34.4,37.2,2.81,42.3475685,5.410413193,"Training",FALSE,707370,975761,727840,825644,634586,86431,907526,127372,1128152,186509,1137250,1102082,953016,632311,1087869,1132950,4647,36678
42,17,199.1,491.8,26408,7507,0,"[22640, 34218.1]",34.8,33.4,37.5,2.81,25.54027505,4.610130905,"Training",FALSE,289020,197435,119362,258992,333311,39037,273255,49547,231967,119362,322801,245479,391866,250734,104600,645211,891,0
13,7,171,347.7,38802,2057,0,"(37413.8, 40362.7]",47.8,46.6,48.6,2.25,55,3.291139241,"Training",FALSE,31884,122392,38261,61505,87423,18513,87012,22627,118689,8846,143579,108610,67676,29416,200365,0,0,0
76,30,139.9,377.4,37156,12414,0,"(34218.1, 37413.8]",47.6,46.9,48.4,2.26,44.21204472,5.741042345,"Training",FALSE,254487,599597,316557,388559,505250,31035,420835,184969,568562,117933,708840,430766,620700,324006,1061356,5158,13946,115859
101,47,195.1,425.8,39801,20640,0,"(37413.8, 40362.7]",40.3,39.6,42,2.59,57.42217649,3.786096257,"Training",FALSE,392160,1201248,429312,928800,672864,33024,743040,158928,1100112,189888,1228080,1000086,757489,416928,1992108,27987,9431,17137
75,35,196.3,425,37954,12516,1518.056887,"(37413.8, 40362.7]",43.3,42.2,44.3,2.53,53.67379895,8.245481928,"Training",FALSE,232798,690884,346694,360461,538188,6258,434306,117651,566975,158954,709658,464344,530679,269094,864590,289347,296,56963
257,108,166.9,428.2,46972,52250,0,"(45201, 48021.6]",36.1,33.2,39.7,2.44,51.66349565,5.174434328,"Training",TRUE,783750,2539350,438900,1243550,3291750,245575,2022076,684475,3249950,240350,3908300,3051400,1588400,726275,5054517,68092,38461,14309
30,9,131.6,444.6,46961,4854,0,"(45201, 48021.6]",41.3,41.1,41.7,2.38,49.67188289,5.760869565,"Training",FALSE,67956,260175,120380,135427,217460,12135,156785,66015,314054,19416,335897,266485,149989,76694,466578,3884,1494,6275
25,8,114.2,376.2,57644,10564,0,"(54545.6, 61494.5]",35.2,35.2,35.3,2.85,54.25797503,7.958199357,"Training",FALSE,122543,558836,249311,497565,199660,109866,212337,320090,739480,89794,713070,606374,208111,134163,975566,2466,1541,55671
1962.667684,493,184.8,453.5494221,49714,200431,683.5269993,"(48021.6, 51046.4]",40.9,39.4,42.7,2.26,45.37228695,4.901104316,"Training",TRUE,3407327,9560559,1803879,4349353,11905602,1984267,5912715,3647845,10923490,1382974,14831894,9711639,7075215,3387284,18573850,309985,206523,42884
248,105,172.7,423.7,44531,45668,0,"(42724.4, 45201]",42.5,40.7,44.1,2.36,55.09433962,6.823375775,"Training",TRUE,689587,2347336,452114,2306234,1566413,237474,2361036,415579,2219465,369911,3219594,2351902,1744518,817458,4208269,241343,20892,18803
86,42,197.7,432.1,38280,13430,0,"(37413.8, 40362.7]",43.6,44.3,43.3,2.62,54.30748193,9.379671151,"Training",FALSE,264571,749394,326349,558688,414987,42976,496910,154445,667471,60435,698360,445877,484823,240397,1288977,5620,4437,21689
146,66,205.5,462.7,33428,25563,0,"[22640, 34218.1]",39.1,37.3,40.5,2.58,48.83839413,7.310838446,"Training",FALSE,777116,1285819,705539,779672,984176,86915,933050,222399,1163117,265856,1234693,922825,1150335,692758,1681094,825567,294,14785
168,72,172.6,406.2,50078,34372,0,"(48021.6, 51046.4]",41.7,40.5,42.9,2.44,54.37152392,3.515151515,"Training",TRUE,439962,1869837,415902,1247704,1577675,195921,1309574,470897,2017637,237167,2412915,1917958,1048346,546515,3344718,8727,14746,6119
177,72,155.6,396.1,52224,44497,0,"(51046.4, 54545.6]",34.1,33.4,35,2.48,51.38981814,5.116736739,"Training",TRUE,618509,2118058,200237,1130224,2874507,244734,1539597,720852,2758814,271432,3221583,2558578,1437254,747550,4201515,26603,93309,10480
192,69,163.2,442.5,54642,35663,56.08053164,"(54545.6, 61494.5]",45,44.3,46,2.32,51.50644666,4.646266143,"Training",FALSE,392293,1957899,563476,1052059,1034227,916540,870178,720393,2314529,228244,2332361,1728007,1112686,545644,3224125,79688,17288,133086
492,189,186.7,484.6,51510,88373,135.7880801,"(51046.4, 54545.6]",43.3,42.6,44,2.64,59.89229545,5.407671348,"Training",TRUE,980941,5046099,1325595,3287476,3808877,415354,3278639,989778,4683769,927917,6601464,4948888,2942821,1237222,8461914,112376,41565,52583
286,117,196.7,492.4,42477,46222,281.2513522,"(40362.7, 42724.4]",40.8,39.3,42.2,2.45,51.64858769,4.65182921,"Training",TRUE,781152,2482122,790397,1774925,1825769,231110,1825769,392887,2417411,309688,3046030,2380433,1613148,868974,4166022,274741,21861,22457
19,7,113.2,348.1,47902,3240,0,"(45201, 48021.6]",53.7,54,53.6,2.19,58.4799437,18.55670103,"Training",FALSE,46656,203472,114372,89100,116317,4212,116640,52165,151308,23328,215460,142560,130572,51516,319296,205,0,0
28,14,153.9,335.8,38000,5901,0,"(37413.8, 40362.7]",42.1,39,48.1,2.45,48.96519285,6.763787721,"Training",FALSE,119791,295641,157557,171129,215387,46028,181161,63731,284429,28915,377664,261415,226009,107399,536928,19827,1603,23132
68,29,171.6,411.6,35235,14920,0,"(34218.1, 37413.8]",36.1,36.1,36.1,2.75,53.23834197,4.831625183,"Training",FALSE,370016,819108,692288,338684,304369,156660,599784,85044,751968,98472,683336,522200,631116,422236,1134677,242762,0,87291
1962.667684,11,176.2,453.5494221,53903,4330,0,"(51046.4, 54545.6]",39.8,36.5,42.4,2.51,61.09799292,12.21973094,"Training",TRUE,50661,267161,121673,192685,113447,5196,134663,71012,235985,12124,329513,209805,117776,48496,382420,3656,4545,35368
1962.667684,65,145.9,453.5494221,57850,36755,0,"(54545.6, 61494.5]",39.8,39.1,40.2,2.52,53.89250928,6.135046611,"Training",TRUE,400630,2021525,569703,1209240,1562088,334471,1304803,687319,2396426,180100,2797056,2253082,1179836,639537,3356889,93793,41462,116435
10,5,148.3,296.6,31922,3321,0,"[22640, 34218.1]",30.5,31.8,29.7,3.05,49.90310078,12.14574899,"Training",FALSE,112582,156420,149113,93653,68413,20923,106937,47491,170368,57786,145128,108597,144132,100627,150405,513,1642,3694
146,61,206,479.5,43783,27897,0,"(42724.4, 45201]",39.4,38.5,41,2.62,51.4377298,5.751734773,"Training",TRUE,488198,1472962,477039,1272104,878756,161803,1322318,189700,1553863,270601,1838413,1419958,987554,521674,2713590,39792,6451,8336
310,122,185.1,495.6,48544,46045,65.15365403,"(48021.6, 51046.4]",42.6,41.3,44,2.42,53.28205669,5.090116855,"Training",TRUE,593981,2514057,686071,1385955,2219369,317711,1717479,561749,2564707,442032,3255382,2412758,1749710,861042,4474654,31553,19758,5603
57,30,215,415.2,35977,10980,0,"(34218.1, 37413.8]",40.6,40.3,41.2,2.58,46.75792507,5.684647303,"Training",FALSE,220699,538020,133956,373320,561078,29647,389790,111996,514962,73566,513864,293166,483120,292068,789281,20522,6077,10261
157,74,198.2,421.7,33881,31696,0,"[22640, 34218.1]",38.8,36.8,39.9,2.62,49.02337229,3.264508929,"Training",FALSE,732178,1594309,738517,1068156,1245653,117276,1188600,234551,1565783,310621,1857386,1423151,1213957,687804,2797873,155705,2906,132961
437,155,171.7,485.5,56536,104352,19.16590003,"(54545.6, 61494.5]",30.3,29.9,30.9,2.65,45.12060962,4.533178353,"Training",TRUE,1533975,4320173,584372,2128781,6615917,1106132,2744458,1940948,6438519,1085261,7649002,5056249,2817504,1669632,8737587,721549,255118,457231
70,24,151.7,478.3,61750,11745,0,"(61494.5, 125635]",38.4,36.6,40.5,2.57,63.45640569,6.586310805,"Training",TRUE,92786,765774,157383,395807,493290,128021,435740,180873,801009,28188,924332,708224,332384,129195,1143142,702,3808,9619
105,52,209.7,425.4,44446,17524,0,"(42724.4, 45201]",46.1,45.8,46.6,2.36,45.14153511,4.090035685,"Training",FALSE,227812,835895,233070,930525,455624,133183,721989,194517,863934,215546,1116279,849104,672922,303166,1706071,13538,7321,0
3895,1519,142.1,400.1,49147,701982,279.2094384,"(48021.6, 51046.4]",46.9,45.6,48.2,2.59,50.79532437,4.725806822,"Training",FALSE,11231712,35379893,14531028,22954812,28500470,4211892,22182632,11372109,33414344,7090019,40434164,27166704,29062055,14671424,59346421,6062320,1118962,2262568
1459,520,149.4,443.7,61775,281401,156.3604962,"(61494.5, 125635]",39.3,37.1,41.5,2.51,50.36688036,4.076692166,"Training",TRUE,4080315,13563529,1772827,5656161,18685027,2026088,5543600,5853141,15195654,1857247,20232732,15730316,8526451,3911474,23920973,578236,1030587,1426458
533,232,173,403,54996,129730,262.0827873,"(54545.6, 61494.5]",34.8,33.8,35.9,2.44,49.45798646,4.528947447,"Training",TRUE,1751355,6252986,713515,2153518,8717856,1388111,4060549,2335140,8056233,934056,10611914,8743802,3139466,1375138,11956479,352195,218222,127934
63,28,224.9,504.4,34116,10147,0,"[22640, 34218.1]",38.5,35.6,42.5,2.48,50.90715048,2.469135802,"Training",FALSE,236426,489086,356160,431248,227293,0,428204,100456,463718,84221,512424,369351,381528,203955,672770,329355,397,892
124,58,199.1,434.1,35237,25205,0,"(34218.1, 37413.8]",39.1,36.7,41.2,2.7,47.69147789,3.794871795,"Training",FALSE,660371,1192197,524264,965352,1010721,20164,927544,186517,1202279,264653,1114061,814122,1093897,703220,1631441,724309,8787,102646
47,22,182.5,395.4,41624,8575,0,"(40362.7, 42724.4]",43.6,39.3,49,2.14,48.11701412,4.516129032,"Training",TRUE,135485,352433,246960,437325,141488,31728,378158,75460,270970,69458,598535,406455,370440,148348,632616,158574,4934,987
107,37,131.8,412.7,48683,20455,0,"(48021.6, 51046.4]",43.1,42.4,44,2.32,53.72316126,6.550868486,"Training",TRUE,239324,1200709,378418,840701,728198,98184,947067,190232,1272301,112503,1419577,1080024,730244,364099,2000452,9945,2387,9945
14,6,151.7,403.5,60957,2571,0,"(54545.6, 61494.5]",39.9,40.8,39.5,2.46,58.33333333,4.896421846,"Training",TRUE,19797,154775,74302,95899,84329,2571,77388,34452,168915,4114,225991,124575,56305,15169,252785,402,1305,0
583,267,154.6,350.1,45025,126427,0,"(42724.4, 45201]",40,38.2,41.8,2.42,49.64669739,5.457360828,"Training",FALSE,2364185,6371921,2263044,4791584,5031795,556279,2958392,1833192,5347863,1099915,8179827,4703085,5499575,2591754,10116735,489825,212294,921432
360,153,170.3,422.7,47705,78572,1374.535458,"(45201, 48021.6]",36,35.2,37.3,2.49,50.43463668,4.895140929,"Training",TRUE,1335724,3865743,707148,1642155,4847893,660005,2514304,1422154,4737892,495004,5830043,3807110,2262874,1084294,6938911,600787,103169,35740
